"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06037","1","44-45","74","0","2015","A","",3,142,3728280,0,0,504,26209,"",0.09,0.10,0.08,0.00,0.00,0.77,0.77,"",0,0.0,1,0.7,-66884,-1.8,0,0.0,0,0.0,-14,-2.7,-723,-2.7
"06037","1","445","75","0","2015","A","",1,53,2123650,0,0,766,39818,"",0.11,0.14,0.13,0.00,0.00,0.91,0.91,"",0,0.0,4,8.2,116748,5.8,0,0.0,0,0.0,-19,-2.4,-1000,-2.4
"06037","1","4451","76","0","2015","A","",1,53,2123650,0,0,766,39818,"",0.11,0.14,0.13,0.00,0.00,0.91,0.91,"",0,0.0,4,8.2,116748,5.8,0,0.0,0,0.0,-19,-2.4,-1000,-2.4
"06037","1","44511","77","0","2015","A","",1,53,2123650,0,0,766,39818,"",0.12,0.15,0.14,0.00,0.00,0.89,0.89,"",0,0.0,4,8.2,116748,5.8,0,0.0,0,0.0,-19,-2.4,-1000,-2.4
"06037","1","445110","78","0","2015","A","",1,53,2123650,0,0,766,39818,"",0.12,0.15,0.14,0.00,0.00,0.89,0.89,"",0,0.0,4,8.2,116748,5.8,0,0.0,0,0.0,-19,-2.4,-1000,-2.4
"06037","1","452","75","0","2015","A","",2,89,1604630,0,0,347,18046,"",0.14,0.09,0.05,0.00,0.00,0.58,0.58,"",0,0.0,-3,-3.3,-183632,-10.3,0,0.0,0,0.0,-28,-7.5,-1445,-7.4
"06037","1","4521","76","0","2015","A","",1,4,58774,0,0,315,16402,"",0.10,0.01,0.00,0.00,0.00,0.53,0.53,"",0,0.0,1,33.3,3388,6.1,0,0.0,0,0.0,-30,-8.7,-1561,-8.7
"06037","1","45211","77","0","2015","A","",1,4,58774,0,0,315,16402,"",0.10,0.01,0.00,0.00,0.00,0.53,0.53,"",0,0.0,1,33.3,3388,6.1,0,0.0,0,0.0,-30,-8.7,-1561,-8.7
"06037","1","452112","78","0","2015","A","",1,4,58774,0,0,315,16402,"",0.19,0.03,0.02,0.00,0.00,0.59,0.59,"",0,0.0,1,33.3,3388,6.1,0,0.0,0,0.0,-30,-8.7,-1561,-8.7
"06037","1","4529","76","0","2015","A","",1,85,1545856,0,0,348,18116,"",0.27,0.25,0.15,0.00,0.00,0.58,0.58,"",0,0.0,-4,-4.5,-187020,-10.8,0,0.0,0,0.0,-28,-7.4,-1428,-7.3
"06037","1","45291","77","0","2015","A","",1,85,1545856,0,0,348,18116,"",0.54,0.39,0.20,0.00,0.00,0.52,0.52,"",0,0.0,-4,-4.5,-187020,-10.8,0,0.0,0,0.0,-28,-7.4,-1428,-7.3
"06037","1","452910","78","0","2015","A","",1,85,1545856,0,0,348,18116,"",0.54,0.39,0.20,0.00,0.00,0.52,0.52,"",0,0.0,-4,-4.5,-187020,-10.8,0,0.0,0,0.0,-28,-7.4,-1428,-7.3
"06037","1","48-49","74","0","2015","A","",206,17844,1162359213,0,0,1253,65140,"",0.15,0.96,0.89,0.00,0.00,0.93,0.93,"",3,1.5,187,1.1,59043540,5.4,0,0.0,0,0.0,51,4.2,2654,4.2
"06037","1","491","75","0","2015","A","",206,17844,1162359213,0,0,1253,65140,"",0.15,0.98,0.93,0.00,0.00,0.95,0.95,"",3,1.5,187,1.1,59043540,5.4,0,0.0,0,0.0,51,4.2,2654,4.2
"06037","1","4911","76","0","2015","A","",206,17844,1162359213,0,0,1253,65140,"",0.15,0.98,0.93,0.00,0.00,0.95,0.95,"",3,1.5,187,1.1,59043540,5.4,0,0.0,0,0.0,51,4.2,2654,4.2
"06037","1","49111","77","0","2015","A","",206,17844,1162359213,0,0,1253,65140,"",0.15,0.98,0.93,0.00,0.00,0.95,0.95,"",3,1.5,187,1.1,59043540,5.4,0,0.0,0,0.0,51,4.2,2654,4.2
"06037","1","491110","78","0","2015","A","",206,17844,1162359213,0,0,1253,65140,"",0.15,0.98,0.93,0.00,0.00,0.95,0.95,"",3,1.5,187,1.1,59043540,5.4,0,0.0,0,0.0,51,4.2,2654,4.2
"06037","1","52","74","0","2015","A","",3,98,11629767,0,0,2278,118470,"",0.08,0.24,0.23,0.00,0.00,0.98,0.98,"",0,0.0,2,2.1,313194,2.8,0,0.0,0,0.0,21,0.9,1098,0.9
"06037","1","522","75","0","2015","A","",2,30,3218899,0,0,2063,107297,"",0.06,0.16,0.18,0.00,0.00,1.15,1.15,"",0,0.0,1,3.4,164165,5.4,0,0.0,0,0.0,8,0.4,426,0.4
"06037","1","5222","76","0","2015","A","",2,30,3218899,0,0,2063,107297,"",0.06,0.16,0.18,0.00,0.00,1.15,1.15,"",0,0.0,1,3.4,164165,5.4,0,0.0,0,0.0,8,0.4,426,0.4
"06037","1","52229","77","0","2015","A","",2,30,3218899,0,0,2063,107297,"",0.06,0.16,0.18,0.00,0.00,1.15,1.15,"",0,0.0,1,3.4,164165,5.4,0,0.0,0,0.0,8,0.4,426,0.4
"06037","1","522293","78","0","2015","A","",1,0,0,0,0,0,0,"",1.51,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,-1,-100.0,-63907,-100.0,0,0.0,0,0.0,-2107,-100.0,-109555,-100.0
"06037","1","522298","78","0","2015","A","",1,30,3218899,0,0,2063,107297,"",0.07,0.40,0.39,0.00,0.00,0.97,0.97,"",0,0.0,2,7.1,228072,7.6,0,0.0,0,0.0,9,0.4,482,0.5
"06037","1","524","75","0","2015","A","",1,68,8410868,0,0,2373,123387,"",0.16,0.31,0.27,0.00,0.00,0.85,0.85,"",0,0.0,0,0.0,149029,1.8,0,0.0,0,0.0,31,1.3,1591,1.3
"06037","1","5241","76","0","2015","A","",1,68,8410868,0,0,2373,123387,"",0.20,0.33,0.27,0.00,0.00,0.83,0.83,"",0,0.0,0,0.0,149029,1.8,0,0.0,0,0.0,31,1.3,1591,1.3
"06037","1","52412","77","0","2015","A","",1,68,8410868,0,0,2373,123387,"",0.20,0.33,0.27,0.00,0.00,0.83,0.83,"",0,0.0,0,0.0,149029,1.8,0,0.0,0,0.0,31,1.3,1591,1.3
"06037","1","524128","78","0","2015","A","",1,68,8410868,0,0,2373,123387,"",0.20,0.33,0.27,0.00,0.00,0.83,0.83,"",0,0.0,0,0.0,149029,1.8,0,0.0,0,0.0,31,1.3,1591,1.3
"06037","1","54","74","0","2015","A","",7,588,53423757,0,0,1747,90831,"",0.11,0.31,0.30,0.00,0.00,0.95,0.95,"",0,0.0,-16,-2.6,-1411665,-2.6,0,0.0,0,0.0,0,0.0,-19,0.0
"06037","1","541","75","0","2015","A","",7,588,53423757,0,0,1747,90831,"",0.11,0.31,0.30,0.00,0.00,0.95,0.95,"",0,0.0,-16,-2.6,-1411665,-2.6,0,0.0,0,0.0,0,0.0,-19,0.0
"06037","1","5413","76","0","2015","A","",4,489,42924332,0,0,1687,87705,"",0.10,0.34,0.32,0.00,0.00,0.95,0.95,"",0,0.0,-10,-2.0,-1302537,-2.9,0,0.0,0,0.0,-17,-1.0,-896,-1.0
"06037","1","54133","77","0","2015","A","",4,489,42924332,0,0,1687,87705,"",0.10,0.36,0.34,0.00,0.00,0.95,0.95,"",0,0.0,-10,-2.0,-1302537,-2.9,0,0.0,0,0.0,-17,-1.0,-896,-1.0
"06037","1","541330","78","0","2015","A","",4,489,42924332,0,0,1687,87705,"",0.10,0.36,0.34,0.00,0.00,0.95,0.95,"",0,0.0,-10,-2.0,-1302537,-2.9,0,0.0,0,0.0,-17,-1.0,-896,-1.0
"06037","1","5416","76","0","2015","A","",2,92,9692780,0,0,2035,105836,"",0.96,3.65,3.55,0.00,0.00,0.98,0.98,"",0,0.0,-4,-4.2,17116,0.2,0,0.0,0,0.0,95,4.9,4960,4.9
"06037","1","54162","77","0","2015","A","",2,92,9692780,0,0,2035,105836,"",1.76,4.77,4.35,0.00,0.00,0.92,0.92,"",0,0.0,-4,-4.2,17116,0.2,0,0.0,0,0.0,95,4.9,4960,4.9
"06037","1","541620","78","0","2015","A","",2,92,9692780,0,0,2035,105836,"",1.76,4.77,4.35,0.00,0.00,0.92,0.92,"",0,0.0,-4,-4.2,17116,0.2,0,0.0,0,0.0,95,4.9,4960,4.9
"06037","1","5417","76","0","2015","A","",1,7,806645,0,0,2165,112555,"",0.19,0.03,0.03,0.00,0.00,0.98,0.98,"",0,0.0,-2,-22.2,-126244,-13.5,0,0.0,0,0.0,54,2.6,2803,2.6
"06037","1","54171","77","0","2015","A","",1,7,806645,0,0,2165,112555,"",0.19,0.03,0.03,0.00,0.00,0.98,0.98,"",0,0.0,-2,-22.2,-126244,-13.5,0,0.0,0,0.0,54,2.6,2803,2.6
"06037","1","541712","78","0","2015","A","",1,7,806645,0,0,2165,112555,"",0.19,0.03,0.03,0.00,0.00,0.98,0.98,"",0,0.0,-2,-22.2,-126244,-13.5,0,0.0,0,0.0,54,2.6,2803,2.6
"06037","1","56","74","0","2015","A","",1,1,27768,0,0,534,27768,"",0.14,0.02,0.01,0.00,0.00,0.67,0.67,"",0,0.0,0,0.0,-1707,-5.8,0,0.0,0,0.0,48,9.9,2504,9.9
"06037","1","561","75","0","2015","A","",1,1,27768,0,0,534,27768,"",0.16,0.02,0.01,0.00,0.00,0.65,0.65,"",0,0.0,0,0.0,-1707,-5.8,0,0.0,0,0.0,48,9.9,2504,9.9
"06037","1","5615","76","0","2015","A","",1,1,27768,0,0,534,27768,"",0.21,0.06,0.06,0.00,0.00,0.97,0.97,"",0,0.0,0,0.0,-1707,-5.8,0,0.0,0,0.0,48,9.9,2504,9.9
"06037","1","56152","77","0","2015","A","",1,1,27768,0,0,534,27768,"",0.49,0.37,0.43,0.00,0.00,1.15,1.15,"",0,0.0,0,0.0,-1707,-5.8,0,0.0,0,0.0,48,9.9,2504,9.9
"06037","1","561520","78","0","2015","A","",1,1,27768,0,0,534,27768,"",0.49,0.37,0.43,0.00,0.00,1.15,1.15,"",0,0.0,0,0.0,-1707,-5.8,0,0.0,0,0.0,48,9.9,2504,9.9
"06037","1","62","74","0","2015","A","",7,7701,656891975,0,0,1640,85300,"",0.12,0.66,0.69,0.00,0.00,1.03,1.03,"",0,0.0,277,3.7,45587325,7.5,0,0.0,0,0.0,57,3.6,2958,3.6
"06037","1","621","75","0","2015","A","",3,374,29958332,0,0,1539,80049,"",0.13,0.35,0.33,0.00,0.00,0.93,0.94,"",0,0.0,12,3.3,1387567,4.9,0,0.0,0,0.0,23,1.5,1197,1.5
"06037","1","6211","76","0","2015","A","",3,374,29958332,0,0,1539,80049,"",0.17,0.56,0.51,0.00,0.00,0.91,0.91,"",0,0.0,12,3.3,1387567,4.9,0,0.0,0,0.0,23,1.5,1197,1.5
"06037","1","62111","77","0","2015","A","",3,374,29958332,0,0,1539,80049,"",0.17,0.56,0.51,0.00,0.00,0.91,0.91,"",0,0.0,12,3.3,1387567,4.9,0,0.0,0,0.0,23,1.5,1197,1.5
"06037","1","621111","78","0","2015","A","",3,374,29958332,0,0,1539,80049,"",0.17,0.56,0.51,0.00,0.00,0.91,0.91,"",0,0.0,12,3.3,1387567,4.9,0,0.0,0,0.0,23,1.5,1197,1.5
"06037","1","622","75","0","2015","A","",3,7298,626207782,0,0,1650,85801,"",0.17,0.73,0.74,0.00,0.00,1.02,1.02,"",0,0.0,266,3.8,44244316,7.6,0,0.0,0,0.0,58,3.6,3040,3.7
"06037","1","6221","76","0","2015","A","",3,7298,626207782,0,0,1650,85801,"",0.17,0.74,0.75,0.00,0.00,1.02,1.02,"",0,0.0,266,3.8,44244316,7.6,0,0.0,0,0.0,58,3.6,3040,3.7
"06037","1","62211","77","0","2015","A","",3,7298,626207782,0,0,1650,85801,"",0.17,0.74,0.75,0.00,0.00,1.02,1.02,"",0,0.0,266,3.8,44244316,7.6,0,0.0,0,0.0,58,3.6,3040,3.7
"06037","1","622110","78","0","2015","A","",3,7298,626207782,0,0,1650,85801,"",0.17,0.74,0.75,0.00,0.00,1.02,1.02,"",0,0.0,266,3.8,44244316,7.6,0,0.0,0,0.0,58,3.6,3040,3.7
"06037","1","624","75","0","2015","A","",1,28,725861,0,0,491,25543,"",0.07,0.06,0.05,0.00,0.00,0.74,0.74,"",0,0.0,-2,-6.7,-44558,-5.8,0,0.0,0,0.0,-6,-1.2,-281,-1.1
"06037","1","6244","76","0","2015","A","",1,28,725861,0,0,491,25543,"",0.17,0.09,0.08,0.00,0.00,0.89,0.89,"",0,0.0,-2,-6.7,-44558,-5.8,0,0.0,0,0.0,-6,-1.2,-281,-1.1
"06037","1","62441","77","0","2015","A","",1,28,725861,0,0,491,25543,"",0.17,0.09,0.08,0.00,0.00,0.89,0.89,"",0,0.0,-2,-6.7,-44558,-5.8,0,0.0,0,0.0,-6,-1.2,-281,-1.1
"06037","1","624410","78","0","2015","A","",1,28,725861,0,0,491,25543,"",0.17,0.09,0.08,0.00,0.00,0.89,0.89,"",0,0.0,-2,-6.7,-44558,-5.8,0,0.0,0,0.0,-6,-1.2,-281,-1.1
"06037","1","71","74","0","2015","A","",4,5,202703,0,0,793,41228,"",0.07,0.00,0.00,0.00,0.00,0.75,0.75,"",1,33.3,-1,-16.7,-3359,-1.6,0,0.0,0,0.0,133,20.2,6884,20.0
"06037","1","712","75","0","2015","A","",1,1,69294,0,0,1333,69294,"",0.04,0.00,0.00,0.00,0.00,0.96,0.96,"",0,0.0,0,0.0,685,1.0,0,0.0,0,0.0,14,1.1,685,1.0
"06037","1","7121","76","0","2015","A","",1,1,69294,0,0,1333,69294,"",0.04,0.00,0.00,0.00,0.00,0.96,0.96,"",0,0.0,0,0.0,685,1.0,0,0.0,0,0.0,14,1.1,685,1.0
"06037","1","71211","77","0","2015","A","",1,1,69294,0,0,1333,69294,"",0.59,0.01,0.00,0.00,0.00,0.79,0.79,"",0,0.0,0,0.0,685,1.0,0,0.0,0,0.0,14,1.1,685,1.0
"06037","1","712110","78","0","2015","A","",1,1,69294,0,0,1333,69294,"",0.59,0.01,0.00,0.00,0.00,0.79,0.79,"",0,0.0,0,0.0,685,1.0,0,0.0,0,0.0,14,1.1,685,1.0
"06037","1","713","75","0","2015","A","",3,4,133409,0,0,655,34062,"",0.11,0.01,0.01,0.00,0.00,1.19,1.19,"",1,50.0,-1,-20.0,-4044,-2.9,0,0.0,0,0.0,126,23.8,6571,23.9
"06037","1","7139","76","0","2015","A","",3,4,133409,0,0,655,34062,"",0.11,0.01,0.01,0.00,0.00,1.19,1.19,"",1,50.0,-1,-20.0,-4044,-2.9,0,0.0,0,0.0,126,23.8,6571,23.9
"06037","1","71394","77","0","2015","A","",1,2,56544,0,0,522,27141,"",0.12,0.01,0.01,0.00,0.00,0.90,0.90,"",0,0.0,-2,-50.0,-28004,-33.1,0,0.0,0,0.0,116,28.6,6004,28.4
"06037","1","713940","78","0","2015","A","",1,2,56544,0,0,522,27141,"",0.12,0.01,0.01,0.00,0.00,0.90,0.90,"",0,0.0,-2,-50.0,-28004,-33.1,0,0.0,0,0.0,116,28.6,6004,28.4
"06037","1","71399","77","0","2015","A","",2,2,76865,0,0,806,41926,"",0.22,0.01,0.01,0.00,0.00,1.39,1.39,"",1,100.0,1,100.0,23960,45.3,0,0.0,0,0.0,-211,-20.7,-10979,-20.8
"06037","1","713990","78","0","2015","A","",2,2,76865,0,0,806,41926,"",0.22,0.01,0.01,0.00,0.00,1.39,1.39,"",1,100.0,1,100.0,23960,45.3,0,0.0,0,0.0,-211,-20.7,-10979,-20.8
"06037","1","72","74","0","2015","A","",2,20,349878,0,0,342,17790,"",0.10,0.06,0.04,0.00,0.00,0.62,0.62,"",1,100.0,7,53.8,139744,66.5,0,0.0,0,0.0,19,5.9,979,5.8
"06037","1","721","75","0","2015","A","",1,12,218445,0,0,350,18204,"",0.10,0.07,0.04,0.00,0.00,0.64,0.64,"",0,0.0,-1,-7.7,8311,4.0,0,0.0,0,0.0,27,8.4,1393,8.3
"06037","1","7211","76","0","2015","A","",1,12,218445,0,0,350,18204,"",0.17,0.09,0.06,0.00,0.00,0.68,0.68,"",0,0.0,-1,-7.7,8311,4.0,0,0.0,0,0.0,27,8.4,1393,8.3
"06037","1","72119","77","0","2015","A","",1,12,218445,0,0,350,18204,"",0.25,0.14,0.12,0.00,0.00,0.85,0.85,"",0,0.0,-1,-7.7,8311,4.0,0,0.0,0,0.0,27,8.4,1393,8.3
"06037","1","721199","78","0","2015","A","",1,12,218445,0,0,350,18204,"",0.26,0.14,0.12,0.00,0.00,0.85,0.85,"",0,0.0,-1,-7.7,8311,4.0,0,0.0,0,0.0,27,8.4,1393,8.3
"06037","1","722","75","0","2015","A","",1,8,131433,0,0,330,17143,"",0.11,0.05,0.03,0.00,0.00,0.59,0.59,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","1","7225","76","0","2015","A","",1,8,131433,0,0,330,17143,"",0.12,0.06,0.03,0.00,0.00,0.59,0.59,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","1","72251","77","0","2015","A","",1,8,131433,0,0,330,17143,"",0.12,0.06,0.03,0.00,0.00,0.59,0.59,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","1","722511","78","0","2015","A","",1,8,131433,0,0,330,17143,"",0.18,0.08,0.06,0.00,0.00,0.77,0.77,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","1","81","74","0","2015","A","",1,7,398929,0,0,1070,55665,"",0.13,0.05,0.05,0.00,0.00,0.97,0.97,"",0,0.0,0,0.0,-4503,-1.1,0,0.0,0,0.0,-13,-1.2,-628,-1.1
"06037","1","812","75","0","2015","A","",1,7,398929,0,0,1070,55665,"",0.24,0.17,0.17,0.00,0.00,0.97,0.97,"",0,0.0,0,0.0,-4503,-1.1,0,0.0,0,0.0,-13,-1.2,-628,-1.1
"06037","1","8122","76","0","2015","A","",1,7,398929,0,0,1070,55665,"",0.27,0.17,0.17,0.00,0.00,0.96,0.96,"",0,0.0,0,0.0,-4503,-1.1,0,0.0,0,0.0,-13,-1.2,-628,-1.1
"06037","1","81222","77","0","2015","A","",1,7,398929,0,0,1070,55665,"",0.27,0.17,0.17,0.00,0.00,0.96,0.96,"",0,0.0,0,0.0,-4503,-1.1,0,0.0,0,0.0,-13,-1.2,-628,-1.1
"06037","1","812220","78","0","2015","A","",1,7,398929,0,0,1070,55665,"",0.27,0.17,0.17,0.00,0.00,0.96,0.96,"",0,0.0,0,0.0,-4503,-1.1,0,0.0,0,0.0,-13,-1.2,-628,-1.1
"06037","1","92","74","0","2015","A","",204,20955,1929383799,0,0,1771,92072,"",0.17,0.46,0.44,0.00,0.00,0.96,0.96,"",-4,-1.9,174,0.8,53445341,2.8,0,0.0,0,0.0,35,2.0,1802,2.0
"06037","1","921","75","0","2015","A","",17,1560,155160634,0,0,1913,99457,"",0.18,0.34,0.37,0.00,0.00,1.11,1.11,"",-3,-15.0,-250,-13.8,-16711838,-9.7,0,0.0,0,0.0,87,4.8,4487,4.7
"06037","1","9211","76","0","2015","A","",17,1560,155160634,0,0,1913,99457,"",0.18,0.34,0.37,0.00,0.00,1.11,1.11,"",-3,-15.0,-250,-13.8,-16711838,-9.7,0,0.0,0,0.0,87,4.8,4487,4.7
"06037","1","92113","77","0","2015","A","",6,1300,130092523,0,0,1925,100103,"",0.23,0.44,0.48,0.00,0.00,1.10,1.10,"",-2,-25.0,-180,-12.2,-12811049,-9.0,0,0.0,0,0.0,69,3.7,3568,3.7
"06037","1","921130","78","0","2015","A","",6,1300,130092523,0,0,1925,100103,"",0.23,0.44,0.48,0.00,0.00,1.10,1.10,"",-2,-25.0,-180,-12.2,-12811049,-9.0,0,0.0,0,0.0,69,3.7,3568,3.7
"06037","1","92119","77","0","2015","A","",11,261,25068111,0,0,1851,96231,"",0.16,0.23,0.25,0.00,0.00,1.06,1.06,"",-1,-8.3,-68,-20.7,-3900789,-13.5,0,0.0,0,0.0,160,9.5,8291,9.4
"06037","1","921190","78","0","2015","A","",11,261,25068111,0,0,1851,96231,"",0.16,0.23,0.25,0.00,0.00,1.06,1.06,"",-1,-8.3,-68,-20.7,-3900789,-13.5,0,0.0,0,0.0,160,9.5,8291,9.4
"06037","1","922","75","0","2015","A","",45,6818,711162053,0,0,2006,104305,"",0.26,0.89,0.85,0.00,0.00,0.95,0.95,"",1,2.3,117,1.7,23478068,3.4,0,0.0,0,0.0,32,1.6,1676,1.6
"06037","1","9221","76","0","2015","A","",45,6818,711162053,0,0,2006,104305,"",0.26,0.89,0.85,0.00,0.00,0.95,0.95,"",1,2.3,117,1.7,23478068,3.4,0,0.0,0,0.0,32,1.6,1676,1.6
"06037","1","92211","77","0","2015","A","",16,1033,93136775,0,0,1733,90132,"",0.55,1.02,0.88,0.00,0.00,0.86,0.86,"",1,6.7,-31,-2.9,2198023,2.4,0,0.0,0,0.0,89,5.4,4630,5.4
"06037","1","922110","78","0","2015","A","",16,1033,93136775,0,0,1733,90132,"",0.55,1.02,0.88,0.00,0.00,0.86,0.86,"",1,6.7,-31,-2.9,2198023,2.4,0,0.0,0,0.0,89,5.4,4630,5.4
"06037","1","92212","77","0","2015","A","",20,4510,490147840,0,0,2090,108680,"",0.23,1.09,0.99,0.00,0.00,0.92,0.92,"",1,5.3,124,2.8,18167123,3.8,0,0.0,0,0.0,21,1.0,1079,1.0
"06037","1","922120","78","0","2015","A","",20,4510,490147840,0,0,2090,108680,"",0.23,1.09,0.99,0.00,0.00,0.92,0.92,"",1,5.3,124,2.8,18167123,3.8,0,0.0,0,0.0,21,1.0,1079,1.0
"06037","1","92213","77","0","2015","A","",6,647,78013482,0,0,2319,120577,"",0.39,1.03,1.00,0.00,0.00,0.98,0.98,"",0,0.0,11,1.7,1540507,2.0,0,0.0,0,0.0,8,0.3,415,0.3
"06037","1","922130","78","0","2015","A","",6,647,78013482,0,0,2319,120577,"",0.39,1.03,1.00,0.00,0.00,0.98,0.98,"",0,0.0,11,1.7,1540507,2.0,0,0.0,0,0.0,8,0.3,415,0.3
"06037","1","92214","77","0","2015","A","",1,539,42097127,0,0,1503,78175,"",0.16,0.47,0.46,0.00,0.00,0.98,0.98,"",0,0.0,4,0.7,631014,1.5,0,0.0,0,0.0,12,0.8,668,0.9
"06037","1","922140","78","0","2015","A","",1,539,42097127,0,0,1503,78175,"",0.16,0.47,0.46,0.00,0.00,0.98,0.98,"",0,0.0,4,0.7,631014,1.5,0,0.0,0,0.0,12,0.8,668,0.9
"06037","1","92219","77","0","2015","A","",3,89,7766829,0,0,1674,87023,"",0.09,0.14,0.11,0.00,0.00,0.83,0.83,"",0,0.0,10,12.7,941401,13.8,0,0.0,0,0.0,18,1.1,898,1.0
"06037","1","922190","78","0","2015","A","",3,89,7766829,0,0,1674,87023,"",0.09,0.14,0.11,0.00,0.00,0.83,0.83,"",0,0.0,10,12.7,941401,13.8,0,0.0,0,0.0,18,1.1,898,1.0
"06037","1","923","75","0","2015","A","",36,2384,190084876,0,0,1533,79742,"",0.29,0.43,0.36,0.00,0.00,0.83,0.83,"",0,0.0,46,2.0,6158040,3.3,0,0.0,0,0.0,20,1.3,1068,1.4
"06037","1","9231","76","0","2015","A","",36,2384,190084876,0,0,1533,79742,"",0.29,0.43,0.36,0.00,0.00,0.83,0.83,"",0,0.0,46,2.0,6158040,3.3,0,0.0,0,0.0,20,1.3,1068,1.4
"06037","1","92311","77","0","2015","A","",1,9,1177703,0,0,2540,132079,"",0.20,0.06,0.07,0.00,0.00,1.12,1.12,"",0,0.0,-2,-18.2,-236562,-16.7,0,0.0,0,0.0,29,1.2,1531,1.2
"06037","1","923110","78","0","2015","A","",1,9,1177703,0,0,2540,132079,"",0.20,0.06,0.07,0.00,0.00,1.12,1.12,"",0,0.0,-2,-18.2,-236562,-16.7,0,0.0,0,0.0,29,1.2,1531,1.2
